id;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Code Departement;Nom Departement;Code Region;Nom Region;Geo Shape;Geo Point;X;Y
988;35090;Crevin;200070662;CC Bretagne porte de Loire Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.65068152847303, 47.94245428521138]}";47.94245428521138, -1.6506815284730298;352978,1769;6770451,494
989;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.589885046579296, 48.112308451074945]}";48.112308451074945, -1.5898850465792955;358606,0399;6789029,066
990;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.609653673529581, 48.237546346648166]}";48.237546346648166, -1.6096536735295806;357949,3824;6803009,317
991;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.725226543182339, 48.11068491294565]}";48.11068491294565, -1.7252265431823395;348540,4455;6789442,731
992;35059;La Chapelle-des-Fougeretz;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.734569126372618, 48.1725164765487]}";48.1725164765487, -1.7345691263726182;348258,1478;6796343,498
993;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.511071490869692, 48.06579415226803]}";48.06579415226803, -1.5110714908696923;364166,5839;6783530,606
994;35266;Saint-Erblon;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.624888383275551, 48.01867337956137]}";48.01867337956137, -1.624888383275551;355396,3698;6778793,455
995;35096;Domagne;200039022;CA Vitre Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.366441246601229, 48.0766909750919]}";48.0766909750919, -1.3664412466012292;374989,5659;6784134,416
996;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.702416291682034, 48.04088765209799]}";48.04088765209799, -1.7024162916820345;349773,4071;6781598,799
997;35037;Breal-sous-Montfort;243500618;CC Broceliande Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.897279793761406, 48.060619354993776]}";48.060619354993776, -1.8972797937614057;335414,5088;6784669,457
998;35204;Nouvoitou;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.563477129676975, 48.040395300295074]}";48.040395300295074, -1.5634771296769752;360106,4597;6780937,026
999;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.520267182083713, 48.120624079820516]}";48.120624079820516, -1.5202671820837133;363831,3629;6789652,96
1000;35040;Breteil;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.906583190720019, 48.14404624282436]}";48.14404624282436, -1.9065831907200195;335298,518;6793965,749
1001;35266;Saint-Erblon;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.643856791905501, 48.014355799737814]}";48.014355799737814, -1.643856791905501;353956,4468;6778397,451
1002;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.653945806997323, 48.12800499187312]}";48.12800499187312, -1.6539458069973225;353949,456;6791049,304
1003;35128;Guipel;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.727276948804706, 48.2834621018732]}";48.2834621018732, -1.7272769488047057;349536,9998;6808619,34
1004;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.70222762344378, 48.10508064381849]}";48.10508064381849, -1.7022276234437803;350211,998;6788718,914
1005;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.646254446435474, 48.10934166071625]}";48.10934166071625, -1.6462544464354745;354398,7265;6788945,145
1006;35079;Chevaigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.634622775878647, 48.240554718568895]}";48.240554718568895, -1.634622775878647;356118,3329;6803451,546
1007;35276;Saint-Gondran;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.826977333673751, 48.26860336000366]}";48.26860336000366, -1.8269773336737507;342053,8025;6807418,148
1008;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.708961858369652, 48.17759238516704]}";48.17759238516704, -1.7089618583696524;350191,9289;6796792,845
1009;35220;Pire-Chance;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.449937863520959, 48.01093451029617]}";48.01093451029617, -1.4499378635209588;368369,5413;6777185,768
1010;35195;Montreuil-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.669741524118733, 48.318236281874405]}";48.318236281874405, -1.669741524118733;354025,8972;6812223,743
1011;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.670810875166455, 48.13277532618091]}";48.13277532618091, -1.6708108751664548;352728,2314;6791652,556
1012;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.732297801850635, 48.20547856099003]}";48.20547856099003, -1.7322978018506354;348646,0998;6799990,08
1013;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.62914049209409, 48.098556414318004]}";48.098556414318004, -1.62914049209409;355600,0236;6787673,877
1014;35152;Liffre;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.50368366821748, 48.217421030159464]}";48.217421030159464, -1.50368366821748;365676,5537;6800322,476
1015;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.75819379420272, 48.21747747885448]}";48.21747747885448, -1.7581937942027204;346806,0575;6801436,735
1016;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.647552969371212, 48.120845499924776]}";48.120845499924776, -1.647552969371212;354377,4522;6790227,042
1017;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.670528884074178, 48.051099244184634]}";48.051099244184634, -1.6705288840741783;352212,6189;6782590,628
1018;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.754624816271289, 48.21543529042921]}";48.21543529042921, -1.7546248162712894;347056,9991;6801194,224
1019;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.682696137759071, 48.03900844188983]}";48.03900844188983, -1.6826961377590715;351228,0224;6781303,056
1020;35146;Langouet;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.783539612457322, 48.26441570777093]}";48.26441570777093, -1.7835396124573215;345242,8045;6806757,554
1021;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.748476048769567, 48.065619079986575]}";48.065619079986575, -1.748476048769567;346512,2563;6784547,424
1022;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.654284896699397, 48.02888399284619]}";48.02888399284619, -1.6542848966993966;353275,3849;6780054,825
1023;35146;Langouet;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.810362752120755, 48.24686621338409]}";48.24686621338409, -1.810362752120755;343137,251;6804931,547
1024;35146;Langouet;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.802660360109442, 48.25842307888957]}";48.25842307888957, -1.8026603601094424;343786,0314;6806178,831
1025;35121;Gosne;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.478532931035546, 48.26337096450538]}";48.26337096450538, -1.4785329310355464;367831,0613;6805314,949
1026;35121;Gosne;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.432301213698188, 48.23782045915968]}";48.23782045915968, -1.4323012136981879;371097,0934;6802286,24
1027;35312;Saint-Senoux;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.772416152873339, 47.92803977602854]}";47.92803977602854, -1.772416152873339;343808,8292;6769394,701
1028;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.731847689033577, 48.10092846123447]}";48.10092846123447, -1.7318476890335766;347983,6238;6788389,936
1029;35334;Thorigne-Fouillard;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.586084745125508, 48.155558279447064]}";48.155558279447064, -1.5860847451255082;359167,3843;6793810,971
1030;35334;Thorigne-Fouillard;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.593867012364969, 48.12993148449866]}";48.12993148449866, -1.5938670123649694;358424,0718;6791001,439
1031;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.668622020002147, 48.08443683866893]}";48.08443683866893, -1.6686220200021467;352573,3581;6786280,464
1032;35334;Thorigne-Fouillard;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.566139094831278, 48.162229861447564]}";48.162229861447564, -1.5661390948312781;360690,9171;6794465,263
1033;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.706790010648294, 48.11702644502446]}";48.11702644502446, -1.706790010648294;349952,0992;6790064,315
1034;35319;Saint-Thurial;243500618;CC Broceliande Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.945839385084165, 48.042717534839035]}";48.042717534839035, -1.9458393850841647;331679,5989;6782909,324
1035;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.611315690548542, 48.15767763963209]}";48.15767763963209, -1.6113156905485422;357308,1223;6794155,307
1036;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.641848655608383, 48.09876420909376]}";48.09876420909376, -1.6418486556083831;354657,003;6787752,433
1037;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.675366180829499, 48.09164340661296]}";48.09164340661296, -1.6753661808294988;352119,4524;6787109,61
1038;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.680065261471654, 48.09668674115291]}";48.09668674115291, -1.680065261471654;351803,4154;6787689,799
1039;35250;Saint-Armel;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.591063361219245, 48.01182796640381]}";48.01182796640381, -1.5910633612192453;357869,6414;6777886,978
1040;35250;Saint-Armel;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.575247138574966, 48.00406470881019]}";48.00406470881019, -1.5752471385749665;358997,0024;6776957,341
1041;35069;Chateaugiron;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.475543079027784, 48.041209801852375]}";48.041209801852375, -1.4755430790277844;366653,9423;6780652,524
1042;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.850732697409486, 48.14007895893862]}";48.14007895893862, -1.8507326974094855;339417,5091;6793269,198
1043;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.833799552014793, 48.16508143255481]}";48.16508143255481, -1.8337995520147927;340844,6605;6795965,409
1044;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.69264556766447, 48.13468261490224]}";48.13468261490224, -1.6926455676644698;351119,3324;6791960,394
1045;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.866755085802948, 48.14625443344919]}";48.14625443344919, -1.8667550858029482;338270,2523;6794027,478
1046;35266;Saint-Erblon;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.660218369216957, 48.01708878116643]}";48.01708878116643, -1.6602183692169572;352756,5674;6778772,449
1047;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.649214587439329, 48.02681379475695]}";48.02681379475695, -1.649214587439329;353639,1276;6779802,923
1048;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.682010196528017, 48.124441917162926]}";48.124441917162926, -1.682010196528017;351841,6636;6790777,392
1049;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.693813499387505, 48.096836157878904]}";48.096836157878904, -1.693813499387505;350782,737;6787767,088
1050;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.967032086339142, 48.143896713648836]}";48.143896713648836, -1.9670320863391417;330810,2584;6794230,076
1051;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.958602156973958, 48.128765030330726]}";48.128765030330726, -1.9586021569739582;331330,483;6792512,395
1052;35080;Cintre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.875960962462368, 48.10261983843716]}";48.10261983843716, -1.8759609624623679;337287,6319;6789229,771
1053;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.971582584425304, 48.12738650947351]}";48.12738650947351, -1.9715825844253037;330357,0298;6792420,185
1054;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.933878631347554, 48.12245919070385]}";48.12245919070385, -1.9338786313475542;333122,5069;6791697,842
1055;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.960306923948296, 48.139061555632594]}";48.139061555632594, -1.9603069239482958;331275,7355;6793662,37
1056;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.958820276093881, 48.141001628165284]}";48.141001628165284, -1.9588202760938807;331399,6311;6793870,609
1057;35047;Bruz;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.755341201854486, 48.03710820779938]}";48.03710820779938, -1.755341201854486;345811,1275;6781415,63
1058;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.976155748313599, 48.109164792108864]}";48.109164792108864, -1.976155748313599;329889,9307;6790420,631
1059;35195;Montreuil-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.67930696837846, 48.31632275686483]}";48.31632275686483, -1.6793069683784605;353305,4407;6812053,389
1060;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.972489581071442, 48.12499956201224]}";48.12499956201224, -1.9724895810714416;330272,9892;6792159,693
1061;35096;Domagne;200039022;CA Vitre Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.37969432233122, 48.082282372883974]}";48.082282372883974, -1.3796943223312201;374038,5469;6784809,452
1062;35123;Goven;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.857422250549815, 48.0079431138346]}";48.0079431138346, -1.8574222505498146;338018,1434;6778643,623
1063;35123;Goven;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.851690864892234, 48.003910463091955]}";48.003910463091955, -1.8516908648922341;338417,1999;6778170,092
1064;35152;Liffre;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.506497407869017, 48.214425959869715]}";48.214425959869715, -1.5064974078690172;365448,9204;6800002,068
1065;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.678015037785567, 48.10786771829936]}";48.10786771829936, -1.6780150377855674;352029,3425;6788921,117
1066;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.639076291505754, 48.09978563238287]}";48.09978563238287, -1.6390762915057537;354869,688;6787853,626
1067;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.662790571967881, 48.04173769563373]}";48.04173769563373, -1.6627905719678806;352726,7808;6781518,081
1068;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.707249775717381, 48.0855775662624]}";48.0855775662624, -1.7072497757173815;349709,7261;6786577,666
